sample_index,smiles,y_true,total_seed_count,error_count,error_rate,wrong_seed_list,mean_prob_1_across_seeds,error_type,explanation_seed,explanation_bundle_path,explanation_bundle_valid_macro_f1,explanation_bundle_valid_roc_auc,selected_wrong_prediction,selected_wrong_prob_1
96,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,1,5,5,1.0,0;1;2;3;4,0.3696263827912202,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.3692330460111608
103,Oc1nc2cc(Cl)ccc2o1,1,5,5,1.0,0;1;2;3;4,0.23582871486901064,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.2591039953947988
114,CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,1,5,5,1.0,0;1;2;3;4,0.16766100742896076,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.1896667297193631
126,COc1ccc2nc([S@H](=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,1,5,5,1.0,0;1;2;3;4,0.2699897611869492,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.2664166147900248
129,CC(C)n1c(/C=C\[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,1,5,5,1.0,0;1;2;3;4,0.19973621349375797,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.2299073458743182
133,O=C(OC1C[C@@H]2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,1,5,5,1.0,0;1;2;3;4,0.4517266956774817,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.4481563640646465
141,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,1,5,5,1.0,0;1;2;3;4,0.24692356623313697,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.2516303169093393
142,C[C@H](CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,0,5,5,1.0,0;1;2;3;4,0.5546561647049228,false_positive,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,1,0.5347448363997899
153,CCCN(CCC)CCc1cccc2c1CC(=O)N2,0,5,5,1.0,0;1;2;3;4,0.5919804021432336,false_positive,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,1,0.602216031296823
159,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0,5,5,1.0,0;1;2;3;4,0.5494970445356813,false_positive,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,1,0.5575823649387212
162,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1,5,5,1.0,0;1;2;3;4,0.21200662274871518,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.2379089481743795
170,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,1,5,5,1.0,0;1;2;3;4,0.2114732381115015,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.2201750079886429
195,CN1CCCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,0,5,5,1.0,0;1;2;3;4,0.5462520972893135,false_positive,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,1,0.5299660155186127
208,CN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3,0,5,5,1.0,0;1;2;3;4,0.5453636541650533,false_positive,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,1,0.557593420296914
213,CC(C)C[C@H](N(C)C)C1(c2ccc(Cl)cc2)CCC1,0,5,5,1.0,0;1;2;3;4,0.5624573056490816,false_positive,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,1,0.5576086212103001
223,Cn1c(=O)c2[nH]cnc2n(C)c1=O,1,5,5,1.0,0;1;2;3;4,0.23755072288103363,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.2263429415923468
225,Cn1c(=O)c2c(ncn2C)n(C)c1=O,1,5,5,1.0,0;1;2;3;4,0.31453369137893816,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.3238202831374079
226,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,1,5,5,1.0,0;1;2;3;4,0.33434479213045104,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.3463740557741652
246,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,5,5,1.0,0;1;2;3;4,0.2249283501528721,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.2233870887506378
255,CNS(=O)(=O)Cc1ccc2[nH]cc(CCCN3CCN(c4ncncc4OC)CC3)c2c1,1,5,5,1.0,0;1;2;3;4,0.4149271838571372,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.4312843188320764
260,CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)[nH]c12,1,5,5,1.0,0;1;2;3;4,0.2520971586701588,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.2539720353561902
262,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,1,5,5,1.0,0;1;2;3;4,0.4461978560429512,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.4255954811470498
268,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,1,5,5,1.0,0;1;2;3;4,0.18745367365045343,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.1770041528447502
271,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,0,5,5,1.0,0;1;2;3;4,0.5859955604164696,false_positive,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,1,0.6044283342436937
274,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,1,5,5,1.0,0;1;2;3;4,0.34576021603576496,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.3776624008402294
276,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,0,5,5,1.0,0;1;2;3;4,0.548266434681158,false_positive,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,1,0.5511800583224743
279,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,1,5,5,1.0,0;1;2;3;4,0.4337728059892437,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.4484057403860172
291,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],1,5,5,1.0,0;1;2;3;4,0.1913661924363251,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.1921936792631094
318,COc1ccc(CN2CCNCC2)c(OC)c1OC,0,5,5,1.0,0;1;2;3;4,0.5899585086933514,false_positive,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,1,0.5928209506723351
319,c1ccc2cc(COC3CCNCC3)ccc2c1,0,5,5,1.0,0;1;2;3;4,0.5766360643449513,false_positive,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,1,0.5910515072101049
322,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@H]2C1,1,5,5,1.0,0;1;2;3;4,0.3433310265320226,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.3535296586310011
327,Fc1cccc2c1O[C@H]1CNC[C@@H]1O2,0,5,5,1.0,0;1;2;3;4,0.5421645191313708,false_positive,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,1,0.5398783630611129
334,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,5,5,1.0,0;1;2;3;4,0.5625317317623055,false_positive,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,1,0.5765258914442338
348,Cc1ccc(/C(=C/CN2CCCC2)c2ccccn2)cc1,0,5,5,1.0,0;1;2;3;4,0.575534329140267,false_positive,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,1,0.5747929990700986
354,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,1,5,5,1.0,0;1;2;3;4,0.30867814940632,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.2956353219040989
355,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1,5,5,1.0,0;1;2;3;4,0.4158303222697624,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.4272673255315098
369,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)[C@H]1c1cccc([N+](=O)[O-])c1,1,5,5,1.0,0;1;2;3;4,0.30486677969124476,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.3276934743273756
380,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,1,5,5,1.0,0;1;2;3;4,0.3630468141562244,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.3211953099109462
400,CN[C@@]1(c2ccccc2Cl)CCCCC1=O,1,5,5,1.0,0;1;2;3;4,0.3847695312978386,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.3700341978588302
421,O=[P@]1(N(CCCl)CCCl)NCCCO1,1,5,5,1.0,0;1;2;3;4,0.31987510428782945,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.305070719088963
442,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,1,5,5,1.0,0;1;2;3;4,0.3407350484581776,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.3324717361221494
443,C[C@H](N/C(=N\C#N)Nc1ccncc1)C(C)(C)C,1,5,5,1.0,0;1;2;3;4,0.2584698437497738,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.2686343131068078
456,CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,1,5,5,1.0,0;1;2;3;4,0.1947385390337523,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.1726409408632789
462,C[C@@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1,1,5,5,1.0,0;1;2;3;4,0.40903028069724134,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.3969261782632544
155,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,1,5,4,0.8,0;1;2;4,0.4795444335752225,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.4426593963623771
165,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,0,5,4,0.8,0;1;3;4,0.518451940760397,false_positive,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,1,0.5550868607451842
235,CCCCN(CCCC)CC[C@H](O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,1,5,4,0.8,1;2;3;4,0.4881800019641429,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.4694604811367835
275,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,0,5,4,0.8,0;1;2;4,0.5146766013656963,false_positive,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,1,0.5170207800940645
432,CC(C)(C)c1ccc([C@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1,5,4,0.8,0;1;2;3,0.4898474373374805,false_negative,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,0,0.4657433709290438
445,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,0,5,4,0.8,0;1;2;4,0.516046236142803,false_positive,1,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_1.joblib,0.801920768307323,0.8264277715565509,1,0.5239225180480483
280,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,1,5,3,0.6,0;3;4,0.4951046437986231,false_negative,3,checkpoints/forest/TDC__CYP2D6_Substrate_CarbonMangels/galactica-6.7b__cyp2d6_substrate_carbonmangels__synthesize__seed_3.joblib,0.801920768307323,0.8197088465845465,0,0.4843831272421499
