sample_index,smiles,y_true,total_seed_count,error_count,error_rate,wrong_seed_list,mean_prob_1_across_seeds,error_type,explanation_seed,explanation_bundle_path,explanation_bundle_valid_macro_f1,explanation_bundle_valid_roc_auc,selected_wrong_prediction,selected_wrong_prob_1
130,CC(C)(C(=O)c1cccnc1)c1cccnc1,0,5,5,1.0,0;1;2;3;4,0.6113074756387826,false_positive,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,1,0.5963172403302087
135,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,1,5,5,1.0,0;1;2;3;4,0.368003222063206,false_negative,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,0,0.3686046350368025
149,CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,1,5,5,1.0,0;1;2;3;4,0.29236374705383655,false_negative,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,0,0.3062171426595713
155,C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,1,5,5,1.0,0;1;2;3;4,0.4188268250617124,false_negative,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,0,0.3782281493891278
160,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,1,5,5,1.0,0;1;2;3;4,0.41033403970960103,false_negative,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,0,0.4181580995587838
170,Nc1ccc(N=Nc2ccccc2)c(N)n1,0,5,5,1.0,0;1;2;3;4,0.6819437061344096,false_positive,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,1,0.7176040919320964
175,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,0,5,5,1.0,0;1;2;3;4,0.6982390891889676,false_positive,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,1,0.6649409567812217
181,CC12CC(=CO)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,1,5,5,1.0,0;1;2;3;4,0.41760315280402915,false_negative,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,0,0.416719723503522
187,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,1,5,5,1.0,0;1;2;3;4,0.308385184451356,false_negative,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,0,0.3158345117131522
213,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,1,5,5,1.0,0;1;2;3;4,0.37583990359026076,false_negative,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,0,0.3607463770611741
228,CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,1,5,5,1.0,0;1;2;3;4,0.3722874904385938,false_negative,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,0,0.3950822337073941
232,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,0,5,5,1.0,0;1;2;3;4,0.5904664666797016,false_positive,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,1,0.5346470325842314
236,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0,5,5,1.0,0;1;2;3;4,0.615127097460355,false_positive,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,1,0.5987942432495021
238,Cc1ncc([N+](=O)[O-])n1CCO,1,5,5,1.0,0;1;2;3;4,0.4190857867102088,false_negative,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,0,0.4299146338885359
245,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,0,5,5,1.0,0;1;2;3;4,0.740094134390415,false_positive,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,1,0.7355967106314492
253,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,1,5,5,1.0,0;1;2;3;4,0.39007622014541593,false_negative,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,0,0.3706016538864211
254,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,1,5,5,1.0,0;1;2;3;4,0.41105363331866895,false_negative,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,0,0.3953318990527167
263,Nc1[nH]c(=O)ncc1F,1,5,5,1.0,0;1;2;3;4,0.4730518913426403,false_negative,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,0,0.4760398831593965
277,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,0,5,5,1.0,0;1;2;3;4,0.5710679973910704,false_positive,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,1,0.5976145212732302
284,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,0,5,5,1.0,0;1;2;3;4,0.691284068360006,false_positive,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,1,0.6787107056133002
287,CCCc1cc(=O)[nH]c(=S)[nH]1,1,5,5,1.0,0;1;2;3;4,0.26868580255077806,false_negative,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,0,0.2705631240451439
291,NC1CCCCC1N,1,5,5,1.0,0;1;2;3;4,0.346032712684623,false_negative,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,0,0.3349614039071285
303,NC(=O)c1cnccn1,1,5,5,1.0,0;1;2;3;4,0.4089268517845772,false_negative,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,0,0.3936304159929104
327,COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C,0,5,5,1.0,0;1;2;3;4,0.6333809775640091,false_positive,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,1,0.6542748812013732
137,Clc1ccccc1CN1CCc2sccc2C1,1,5,4,0.8,0;1;2;4,0.4802382876905453,false_negative,2,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_2.joblib,0.840677966101695,0.8647058823529412,0,0.4998386171085683
297,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,1,5,4,0.8,1;2;3;4,0.4705075697687812,false_negative,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,0,0.4714800662511834
312,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,0,5,4,0.8,0;1;2;3,0.5253893891718924,false_positive,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,1,0.5124653313320802
110,OCC1OC(n2cnc3c2NC=NCC3O)CC1O,1,5,3,0.6,0;2;3,0.4994008416089327,false_negative,3,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_3.joblib,0.840677966101695,0.8784313725490196,0,0.462718923524351
142,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,0,5,3,0.6,0;1;2,0.5048224844231997,false_positive,2,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_2.joblib,0.840677966101695,0.8647058823529412,1,0.5141317848153796
230,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,0,5,3,0.6,0;2;4,0.5056967469339024,false_positive,2,checkpoints/forest/TDC__DILI/galactica-6.7b__dili__synthesize__seed_2.joblib,0.840677966101695,0.8647058823529412,1,0.5303237302069094
