error_type,feature_name,feature_description,sample_count,affected_fraction,mean_harmful_shap_value,mean_abs_harmful_shap_value,mean_raw_value,mean_model_input_value,example_sample_indices
false_negative,exact_mol_weight,Exact molecular weight (Descriptors.ExactMolWt).,8,0.24242424242424243,0.029910166581721288,0.029910166581721288,216.23813938902248,-1.273576574429649,21;93;95;96;225;307;345;346
false_negative,basic_center_count,Count of amine-like or aromatic-basic nitrogen centers from local SMARTS heuristics.,8,0.24242424242424243,0.006527504383163749,0.006527504383163749,0.0,-1.3950647586462006,89;103;283;324;365;366;374;382
false_negative,num_basic_sites,Number of predicted basic sites from the MolGpKa helper.,8,0.24242424242424243,0.005761336018182717,0.005761336018182717,0.0,-1.4807738096018703,89;103;283;324;365;366;381;382
false_negative,charged_fraction_ph74,1 - neutral_fraction_ph74.,7,0.21212121212121213,0.015026284060234315,0.015026284060234315,0.5713012737724761,-0.3498410524483092,89;103;123;141;152;324;443
false_negative,heteroatom_count,Total heteroatom count.,6,0.18181818181818182,0.004945564996030968,0.004945564996030968,14.166666666666666,2.7733217399824377,24;374;379;380;381;382
false_negative,tpsa_gt_75,Rule flag: TPSA > 75.,6,0.18181818181818182,0.004526408609056932,0.004526408609056932,1.0,1.252270664905083,89;99;103;152;283;284
false_negative,neutral_fraction_ph74,Estimated neutral fraction at pH 7.4.,4,0.12121212121212122,0.01794437140387059,0.01794437140387059,0.2500235143315487,-0.13049546352827351,123;141;324;443
false_negative,tertiary_amine_count,Count of tertiary amine motifs excluding amide-like nitrogens.,4,0.12121212121212122,0.0032143314973858347,0.0032143314973858347,0.0,-0.6490747455975905,95;307;345;346
false_negative,negative_formal_atom_count,Number of atoms with negative formal charge.,3,0.09090909090909091,0.03172982667721396,0.03172982667721396,1.0,2.600068342332581,141;152;443
false_negative,oxygen_nitrogen_count,Count of O and N atoms.,1,0.030303030303030304,0.0041824712400003366,0.0041824712400003366,5.0,-0.0701413010886519,287
false_negative,hbd_ge_2,Rule flag: H-bond donor count >= 2.,1,0.030303030303030304,0.0023568524098150643,0.0023568524098150643,1.0,1.0639903531978627,386
false_negative,halogen_count,Total halogen atom count (F/Cl/Br/I).,1,0.030303030303030304,0.0019501277708784891,0.0019501277708784891,0.0,-0.5342046318818295,345
false_positive,exact_mol_weight,Exact molecular weight (Descriptors.ExactMolWt).,31,1.0,0.009474761991202688,0.009474761991202688,398.38484432093225,0.23351016673096997,0;2;44;50;56;57;61;68;71;133
false_positive,molar_refractivity,Wildman-Crippen molar refractivity.,30,0.967741935483871,0.019766365569472397,0.019766365569472397,112.27007333333336,0.3388313259793444,0;2;44;50;56;57;61;71;133;196
false_positive,carbon_atom_count,Carbon atom count.,30,0.967741935483871,0.019086230582498878,0.019086230582498878,22.6,0.3241896839381492,0;2;44;50;56;57;61;68;71;133
false_positive,heavy_atom_count,Heavy atom count.,29,0.9354838709677419,0.01763722969426988,0.01763722969426988,29.20689655172414,0.33197518598454123,0;2;44;50;56;57;61;71;133;196
false_positive,mol_weight,Molecular weight (Descriptors.MolWt).,29,0.9354838709677419,0.010530886569279179,0.010530886569279179,407.6896206896553,0.3069325083800631,0;2;44;50;56;61;71;133;196;207
false_positive,estimated_logd_ph74,Estimated logD at pH 7.4 from logP and neutral fraction.,24,0.7741935483870968,0.015971263443536814,0.015971263443536814,2.2971140920744473,0.4686998277925334,0;2;44;56;57;61;68;71;133;196
false_positive,aromatic_ring_count,Aromatic ring count.,24,0.7741935483870968,0.01228079288105996,0.01228079288105996,2.625,0.6562614147844666,2;44;50;57;133;196;207;241;266;273
false_positive,ring_count,Total ring count.,23,0.7419354838709677,0.00909654473118691,0.00909654473118691,4.565217391304348,0.806025034873117,0;2;50;56;57;61;71;133;196;207
false_positive,base_protonated_fraction_ph74,Estimated protonated fraction for the dominant basic site at pH 7.4.,22,0.7096774193548387,0.01667901714747435,0.01667901714747435,0.8697445157057622,0.6040743219455944,0;2;50;56;61;68;71;133;196;207
false_positive,positive_charge_present_ph74,Rule flag: positive charge is expected at pH 7.4 from formal charge or dominant basic-site protonation.,22,0.7096774193548387,0.007818959794583566,0.007818959794583566,1.0,0.5432577103254772,2;44;50;56;61;68;71;133;196;207
false_positive,logp,Wildman-Crippen logP.,19,0.6129032258064516,0.02558730447213758,0.02558730447213758,3.9235673684210557,0.7370286036813691,2;56;57;68;133;207;241;273;294;306
false_positive,aromatic_atom_fraction,Fraction of heavy atoms that are aromatic.,18,0.5806451612903226,0.012171136017018606,0.012171136017018606,0.5086598082265381,0.49882083767533164,2;44;50;57;133;196;207;266;306;311
false_positive,herg_risk_alert_count,Count of matched discrete hERG-risk alert families.,18,0.5806451612903226,0.006028831983683026,0.006028831983683026,4.333333333333333,1.0123360468558706,0;2;50;68;71;196;207;241;266;273
false_positive,rotatable_bonds,Rotatable bond count.,17,0.5483870967741935,0.0067122947142268866,0.0067122947142268866,7.235294117647059,0.5852190022588394,0;2;44;133;273;294;311;314;315;317
false_positive,charged_fraction_ph74,1 - neutral_fraction_ph74.,14,0.45161290322580644,0.0070232622207833965,0.0070232622207833965,0.7586950714479153,0.15393383012155817,0;2;44;50;68;71;196;306;311;314
false_positive,neutral_fraction_ph74,Estimated neutral fraction at pH 7.4.,12,0.3870967741935484,0.005721999772374337,0.005721999772374337,0.14590413357285156,-0.41040189301323754,2;50;68;71;196;306;311;314;315;339
false_positive,negative_formal_atom_count,Number of atoms with negative formal charge.,12,0.3870967741935484,0.004063991560796649,0.004063991560796649,0.0,-0.25937421419862733,44;50;71;133;241;266;273;306;311;315
false_positive,fraction_csp3,Fraction of sp3 carbons.,11,0.3548387096774194,0.00500110650313179,0.00500110650313179,0.34230417718107026,-0.46012907759648203,0;2;50;196;207;266;306;314;315;368
false_positive,hbd,Hydrogen bond donor count.,9,0.2903225806451613,0.005162604399346554,0.005162604399346554,0.4444444444444444,-0.9452197667284936,44;56;71;238;241;273;306;397;437
false_positive,heteroatom_count,Total heteroatom count.,8,0.25806451612903225,0.005069364029236096,0.005069364029236096,2.625,-1.1674692434563805,56;57;61;68;133;238;397;437
false_positive,tpsa,Topological polar surface area.,7,0.22580645161290322,0.021646012597671897,0.021646012597671897,20.768571428571427,-1.1102010089470122,56;57;61;68;238;397;437
false_positive,total_hbond_donors_acceptors,HBD + HBA total.,7,0.22580645161290322,0.0069359795560828144,0.0069359795560828144,2.4285714285714284,-0.9860480408163209,56;57;61;238;315;387;397
false_positive,oxygen_nitrogen_count,Count of O and N atoms.,6,0.1935483870967742,0.007132748191287793,0.007132748191287793,2.0,-1.1891013513970272,56;57;61;68;238;397
false_positive,rotatable_bonds_gt_5,Rule flag: rotatable bond count > 5.,5,0.16129032258064516,0.004751507302813219,0.004751507302813219,1.0,1.1326200964261064,44;311;314;428;441
false_positive,aliphatic_ring_count,Aliphatic ring count.,4,0.12903225806451613,0.003685732507492571,0.003685732507492571,1.75,0.27657515540484,68;266;311;315
false_positive,tertiary_amine_count,Count of tertiary amine motifs excluding amide-like nitrogens.,3,0.0967741935483871,0.005437226531843556,0.005437226531843556,1.3333333333333333,1.4427739888773534,0;339;348
false_positive,estimated_logd_lt_3,Rule flag: estimated logD(7.4) < 3.,3,0.0967741935483871,0.004928042940650328,0.004928042940650328,0.0,-2.048268121816715,294;317;318
false_positive,logp_lt_4,Rule flag: logP < 4.,3,0.0967741935483871,0.00424605557154907,0.00424605557154907,0.0,-1.9515405807458555,207;241;368
false_positive,aromatic_ring_count_le_3,Rule flag: aromatic ring count <= 3.,2,0.06451612903225806,0.00650385215956271,0.00650385215956271,0.0,-4.222953153106643,2;306
false_positive,multiple_halogens_present,Rule flag: at least two F/Cl/Br/I atoms are present.,2,0.06451612903225806,0.005320779835695955,0.005320779835695955,1.0,2.3360528369758375,241;273
false_positive,tertiary_amine_present,Rule flag: at least one tertiary amine motif is present.,2,0.06451612903225806,0.004446321443633232,0.004446321443633232,1.0,1.4118702077187226,68;266
false_positive,tpsa_gt_75,Rule flag: TPSA > 75.,2,0.06451612903225806,0.0036528264504889735,0.0036528264504889735,0.0,-0.7985494095046904,61;387
false_positive,mw_le_500,Rule flag: molecular weight <= 500.,1,0.03225806451612903,0.005124011123541078,0.005124011123541078,0.0,-3.0840927202301724,273
false_positive,halogen_count,Total halogen atom count (F/Cl/Br/I).,1,0.03225806451612903,0.0045101471462970855,0.0045101471462970855,2.0,1.0917919580884532,241
false_positive,property_window_violation_count,Count of violated core hERG-mitigation property windows.,1,0.03225806451612903,0.00449573521894348,0.00449573521894348,6.0,1.7571635813316524,437
false_positive,hba,Hydrogen bond acceptor count.,1,0.03225806451612903,0.0035674718708727056,0.0035674718708727056,0.0,-1.5738844817506052,397
