error_type,feature_name,feature_description,sample_count,affected_fraction,mean_harmful_shap_value,mean_abs_harmful_shap_value,mean_raw_value,mean_model_input_value,example_sample_indices
false_negative,logp_in_1_4,Rule flag: 1 <= logP <= 4.,1,0.16666666666666666,0.002054566610764646,0.002054566610764646,1.0,0.848240646940449,71
false_negative,negative_formal_atom_count,Number of atoms with negative formal charge.,1,0.16666666666666666,0.00184890123288309,0.00184890123288309,0.0,-0.21501831715537342,71
false_negative,schiff_base_carbonyl_count,Aldehydes plus unsaturated carbonyls that can form Schiff-base or related adducts.,1,0.16666666666666666,0.0013696270172172803,0.0013696270172172803,0.0,-0.4379030857619181,209
false_positive,chiral_center_count,Count of assigned or potential tetrahedral stereocenters.,22,0.7586206896551724,0.003016734913231628,0.003016734913231628,0.0,-0.24227917122898057,4;10;14;16;18;20;21;108;115;116
false_positive,tpsa,Topological polar surface area.,21,0.7241379310344828,0.07223289745928387,0.07223289745928387,18.65047619047619,-0.6889138604598386,2;3;10;14;16;18;20;21;108;115
false_positive,aromatic_halogen_count,Number of halogens directly attached to aromatic atoms.,16,0.5517241379310345,0.0022808095017774273,0.0022808095017774273,0.0,-0.2212874891769574,2;3;10;14;18;20;115;116;122;124
false_positive,ring_count,Total ring count.,15,0.5172413793103449,0.016369598667495364,0.016369598667495364,0.0,-0.8293456581743122,115;116;117;119;122;124;125;127;129;130
false_positive,heteroatom_count,Total heteroatom count.,15,0.5172413793103449,0.015945680906198075,0.015945680906198075,1.3333333333333333,-0.7890247042129336,3;10;14;16;20;21;115;116;119;122
false_positive,heavy_atom_count,Heavy atom count.,15,0.5172413793103449,0.015765337718237068,0.015765337718237068,17.733333333333334,0.6635129916121608,2;4;10;18;20;21;108;130;135;139
false_positive,aromatic_ring_count,Aromatic ring count.,15,0.5172413793103449,0.003157229299919892,0.003157229299919892,0.0,-0.8500740996179386,115;116;117;122;124;125;127;129;130;134
false_positive,halogen_atom_count,Total halogen atom count.,13,0.4482758620689655,0.0045971294826100614,0.0045971294826100614,0.0,-0.4661696839200701,3;10;14;18;20;115;116;125;134;138
false_positive,overall_alert_family_count,Number of distinct skin-sensitization alert families present.,12,0.41379310344827586,0.004797526048317739,0.004797526048317739,1.4166666666666667,0.6276558664594325,14;20;21;115;119;122;124;129;135;139
false_positive,molar_refractivity,Wildman-Crippen molar refractivity.,10,0.3448275862068966,0.014311041294634877,0.014311041294634877,77.57793000000002,0.8867035470729029,4;20;108;130;135;139;253;255;258;264
false_positive,fraction_csp3,Fraction of sp3 carbons.,9,0.3103448275862069,0.021572261141539983,0.021572261141539983,0.691358024691358,0.5571772834330639,3;10;115;116;117;125;127;130;258
false_positive,any_known_alert_present,1 if any structural skin-sensitization alert family is present.,8,0.27586206896551724,0.003011980490191335,0.003011980490191335,1.0,0.6846531968814576,2;14;20;21;115;119;129;135
false_positive,rotatable_bonds,Rotatable bond count.,7,0.2413793103448276,0.00520388721807714,0.00520388721807714,4.285714285714286,-0.07836214434730181,3;10;16;125;130;139;253
false_positive,mol_weight,Molecular weight (Descriptors.MolWt).,6,0.20689655172413793,0.00829751096814896,0.00829751096814896,157.97666666666666,-0.5131148247459992,2;14;16;108;117;127
false_positive,hba,Hydrogen bond acceptor count.,6,0.20689655172413793,0.005326835368617142,0.005326835368617142,4.166666666666667,0.9947321688038909,4;10;20;135;138;139
false_positive,estimated_kp_cm_per_h,Skin permeability estimate in cm/h derived from logKp.,6,0.20689655172413793,0.0032911353610103737,0.0032911353610103737,0.005204999887210876,-0.08158236132125599,2;4;117;125;127;139
false_positive,exact_mol_weight,Exact molecular weight (Descriptors.ExactMolWt).,5,0.1724137931034483,0.0043140831562547425,0.0043140831562547425,209.468357428,0.0463144564748203,2;108;117;253;255
false_positive,hbd,Hydrogen bond donor count.,4,0.13793103448275862,0.02299508589890997,0.02299508589890997,4.5,3.197177494377436,127;129;138;258
false_positive,direct_electrophile_site_count,Combined count of direct electrophilic or acylating alert sites.,4,0.13793103448275862,0.00820192164084089,0.00820192164084089,4.0,3.4936149618920043,2;135;139;255
false_positive,estimated_log_kp,Potts-Guy style estimated skin permeability logKp.,4,0.13793103448275862,0.005049114132723255,0.005049114132723255,-2.378860699999998,-0.10681582450221153,117;127;130;255
false_positive,logp,Wildman-Crippen logP.,3,0.10344827586206896,0.005018082649928455,0.005018082649928455,0.5467666666666668,-0.8924129765257015,14;115;117
false_positive,multiple_reactive_sites_flag,1 if two or more direct electrophilic sites are present.,2,0.06896551724137931,0.0061666847164930086,0.0061666847164930086,1.0,2.8982753492378883,135;139
false_positive,aromatic_amine_present,1 if an aromatic amine alert is present.,2,0.06896551724137931,0.0032285182199672975,0.0032285182199672975,1.0,2.795084971874737,253;264
false_positive,schiff_base_carbonyl_count,Aldehydes plus unsaturated carbonyls that can form Schiff-base or related adducts.,2,0.06896551724137931,0.002748473301080395,0.002748473301080395,1.0,1.4331373715844593,14;115
false_positive,alkyl_halide_present,1 if an alkyl halide alert is present.,2,0.06896551724137931,0.0018301681368239355,0.0018301681368239355,0.0,-0.4642383454426297,14;115
false_positive,bioactivation_alert_family_count,Number of distinct bioactivation-oriented alert families present.,1,0.034482758620689655,0.004206352012012478,0.004206352012012478,2.0,2.8069745138001037,253
false_positive,schiff_base_carbonyl_present,1 if an aldehyde or unsaturated carbonyl alert is present.,1,0.034482758620689655,0.002776894852239373,0.002776894852239373,1.0,2.054804667656325,115
