error_type,feature_name,feature_description,sample_count,affected_fraction,mean_harmful_shap_value,mean_abs_harmful_shap_value,mean_raw_value,mean_model_input_value,example_sample_indices
false_negative,aromatic_nitro_count,Count of aromatic nitro alerts (Ar-NO2).,93,0.36328125,0.00720352881777734,0.00720352881777734,0.0,-0.3516333721824938,5;69;76;93;96;126;184;299;329;341
false_negative,fraction_csp3,Fraction of sp3 carbons.,92,0.359375,0.020821287865652655,0.020821287865652655,0.7328520580392642,1.0975435896107981,170;385;532;712;906;924;1035;1148;1183;1185
false_negative,hbd,Hydrogen bond donor count.,92,0.359375,0.015226863318473813,0.015226863318473813,2.2065217391304346,0.8877765031375315,3;21;69;76;93;94;96;126;246;299
false_negative,hba,Hydrogen bond acceptor count.,70,0.2734375,0.017430079291323976,0.017430079291323976,0.9142857142857143,-0.9647492232691277,5;101;116;197;260;299;313;350;361;403
false_negative,aliphatic_ring_count,Aliphatic ring count.,68,0.265625,0.00786477050132823,0.00786477050132823,0.058823529411764705,-0.4331753158412282,101;289;313;350;432;566;631;700;906;924
false_negative,tpsa,Topological polar surface area.,62,0.2421875,0.012066388668502646,0.012066388668502646,24.944032258064517,-0.6960987479450341,5;21;76;101;116;184;197;260;329;341
false_negative,heavy_atom_count,Heavy atom count.,55,0.21484375,0.010746348777748412,0.010746348777748412,17.10909090909091,0.1921075102016723,5;21;101;116;192;197;246;260;342;403
false_negative,logp,Wildman-Crippen logP kept as a continuous Ames-related descriptor.,45,0.17578125,0.017100297509595443,0.017100297509595443,3.1783128888888905,0.400540033177791,101;192;341;350;385;432;450;532;611;631
false_negative,heteroatom_count,Total heteroatom count.,43,0.16796875,0.009959270887256596,0.009959270887256596,2.0697674418604652,-0.7793111537483888,76;197;313;350;403;664;814;1039;1183;1185
false_negative,mol_weight,Molecular weight (Descriptors.MolWt).,42,0.1640625,0.01801090340622383,0.01801090340622383,346.9889047619049,1.1060814635354528,21;170;712;1400;1472;1493;1563;1753;1754;1897
false_negative,molar_refractivity,Wildman-Crippen molar refractivity.,40,0.15625,0.0136053490562997,0.0136053490562997,81.24446749999997,0.6800473405360541,5;21;192;197;341;342;454;532;586;630
false_negative,rotatable_bonds,Rotatable bond count.,38,0.1484375,0.012512324873940796,0.012512324873940796,7.394736842105263,1.2953797303983907,170;184;350;385;1035;1114;1148;1173;1183;1365
false_negative,exact_mol_weight,Exact molecular weight (Descriptors.ExactMolWt).,37,0.14453125,0.017265341964689256,0.017265341964689256,371.3654991255256,1.344215495841254,5;21;170;1400;1897;2032;2161;2164;2282;2661
false_negative,halogen_atom_count,Total halogen atom count.,37,0.14453125,0.014045615911496992,0.014045615911496992,1.945945945945946,1.2136487530363838,313;403;450;611;1140;1262;1304;1365;1419;1493
false_negative,total_hbond_donors_acceptors,HBD + HBA total.,33,0.12890625,0.011938938148871002,0.011938938148871002,1.6363636363636365,-0.7867834075602798,5;101;116;184;197;432;532;545;631;646
false_negative,n_nitroso_present,1 if an N-nitroso alert is present.,33,0.12890625,0.005231013544118723,0.005231013544118723,0.0,-0.16770886878806981,1140;1142;1185;1400;1404;1423;1462;1466;1543;1554
false_negative,michael_acceptor_count,"Count of alpha,beta-unsaturated carbonyl alerts.",23,0.08984375,0.04566242122409866,0.04566242122409866,1.391304347826087,3.663243757819083,313;385;1140;1173;1341;1472;1493;1563;1605;1753
false_negative,michael_acceptor_present,"1 if an alpha,beta-unsaturated carbonyl alert is present.",23,0.08984375,0.03423078449698069,0.03423078449698069,1.0,3.889750471451702,313;385;1140;1173;1341;1472;1493;1563;1605;1753
false_negative,aromatic_n_heterocycle_ring_count,Count of aromatic rings containing at least one nitrogen atom.,19,0.07421875,0.009669666768227498,0.009669666768227498,1.105263157894737,1.8242257415879597,2668;2750;2825;3124;3193;3445;3499;3545;3556;3561
false_negative,alkyl_halide_count,Count of non-aromatic sp3 carbon-halogen alkylating motifs.,11,0.04296875,0.0181710831794568,0.0181710831794568,3.8181818181818183,3.771901317193513,1173;1262;1341;1365;1419;1493;1790;2010;3870;4336
false_negative,alkyl_halide_present,1 if an alkyl halide alert is present.,7,0.02734375,0.007536290214349481,0.007536290214349481,0.0,-0.3423366342537047,1173;1472;1493;1985;3964;4718;4993
false_negative,pah_system_count,Count of fused aromatic hydrocarbon systems with at least three aromatic rings.,7,0.02734375,0.004126277770946187,0.004126277770946187,0.0,-0.30212591535404965,1404;1423;1637;1754;2264;2750;4342
false_negative,n_nitroso_count,Count of conservative N-nitroso alerts (R2N-N=O).,5,0.01953125,0.006247408974563907,0.006247408974563907,0.0,-0.1636778234266942,1140;1605;1637;1753;3276
false_negative,aromatic_amine_count,Count of primary or secondary aromatic amine nitrogens.,3,0.01171875,0.005746013857958213,0.005746013857958213,0.3333333333333333,0.2401702537308444,341;4793;4857
false_negative,azo_linkage_present,1 if an azo linkage alert is present.,1,0.00390625,0.006673060290208844,0.006673060290208844,1.0,6.375542407011857,1400
false_negative,aromatic_amine_present,1 if a primary or secondary aromatic amine alert is present.,1,0.00390625,0.004150225870159265,0.004150225870159265,0.0,-0.44853320177766853,3136
false_negative,pah_present,1 if a 3+ fused-ring polycyclic aromatic hydrocarbon alert is present.,1,0.00390625,0.0037021466326139854,0.0037021466326139854,0.0,-0.30212591535404965,2282
false_positive,ames_structural_alert_present,1 if any DeepResearch Ames structural alert is present.,202,0.9099099099099099,0.03524196375028039,0.03524196375028039,1.0,0.8773634548096914,0;4;10;17;40;41;67;70;102;103
false_positive,ames_alert_family_count,Count of distinct DeepResearch Ames structural alert families matched.,201,0.9054054054054054,0.032386374313848124,0.032386374313848124,1.2786069651741294,0.7623778742629543,0;4;10;17;40;41;67;70;102;103
false_positive,aromatic_alert_family_count,Count of aromatic or polycyclic Ames alert families matched.,147,0.6621621621621622,0.03338792399412937,0.03338792399412937,1.2857142857142858,1.2414336665644121,0;4;10;17;40;41;67;70;102;103
false_positive,aromatic_ring_count,Aromatic ring count.,122,0.5495495495495496,0.026889049778728722,0.026889049778728722,2.737704918032787,1.0755019014753813,2411;2427;2445;2459;2500;2531;2606;2611;2625;2634
false_positive,fraction_csp3,Fraction of sp3 carbons.,115,0.5180180180180181,0.014962973236593617,0.014962973236593617,0.06888929651467181,-0.8587258089865473,10;40;41;67;70;188;215;226;241;257
false_positive,ring_count,Total ring count.,96,0.43243243243243246,0.02693300944181297,0.02693300944181297,3.65625,1.1867365352777821,1813;2411;2500;2531;2606;2611;2625;2663;2682;2693
false_positive,michael_acceptor_count,"Count of alpha,beta-unsaturated carbonyl alerts.",95,0.42792792792792794,0.008436930186852938,0.008436930186852938,0.0,-0.23432083951838828,0;4;40;41;67;102;103;139;154;161
false_positive,hba,Hydrogen bond acceptor count.,81,0.36486486486486486,0.011262512558982704,0.011262512558982704,4.1234567901234565,0.5179771070460877,0;4;10;40;41;70;102;154;191;241
false_positive,mol_weight,Molecular weight (Descriptors.MolWt).,76,0.34234234234234234,0.009906034974735531,0.009906034974735531,187.81931578947365,-0.40670508695565344,0;4;40;41;70;102;154;177;188;191
false_positive,negative_formal_atom_count,Number of atoms with negative formal charge.,67,0.30180180180180183,0.04236508083255279,0.04236508083255279,1.1343283582089552,1.8474826996782687,0;4;10;17;70;102;136;139;154;161
false_positive,positive_formal_atom_count,Number of atoms with positive formal charge.,67,0.30180180180180183,0.036834733944230764,0.036834733944230764,1.1492537313432836,1.8488456660113546,0;4;10;17;70;102;136;139;154;161
false_positive,michael_acceptor_present,"1 if an alpha,beta-unsaturated carbonyl alert is present.",67,0.30180180180180183,0.007893005739102843,0.007893005739102843,0.0,-0.25708589981269114,40;41;67;103;139;191;271;273;392;456
false_positive,exact_mol_weight,Exact molecular weight (Descriptors.ExactMolWt).,64,0.2882882882882883,0.010732744687833447,0.010732744687833447,173.91005320346875,-0.5362513847784822,40;41;67;70;102;139;154;177;188;191
false_positive,aromatic_nitro_count,Count of aromatic nitro alerts (Ar-NO2).,63,0.28378378378378377,0.02540455216238949,0.02540455216238949,1.1428571428571428,2.0878944162581976,0;4;10;17;70;102;136;139;154;161
false_positive,aromatic_nitro_present,1 if an aromatic nitro alert is present.,63,0.28378378378378377,0.024739391313216504,0.024739391313216504,1.0,2.579168167013338,0;4;10;17;70;102;136;139;154;161
false_positive,hbd,Hydrogen bond donor count.,62,0.27927927927927926,0.013127408075381602,0.013127408075381602,0.0967741935483871,-0.7322587946697824,4;102;139;177;188;215;226;392;456;512
false_positive,reactive_alert_family_count,Count of reactive Ames alert families matched.,61,0.2747747747747748,0.02559868794892903,0.02559868794892903,1.0491803278688525,1.6294548598484406,392;456;514;601;835;887;1145;1286;1307;1351
false_positive,max_fused_aromatic_system_size,Largest fused aromatic system size measured in aromatic rings.,60,0.2702702702702703,0.02586598698105546,0.02586598698105546,3.283333333333333,1.7928428762232584,2500;2611;2625;2663;2693;2710;2772;2804;2907;2994
false_positive,fused_aromatic_ring_count,Count of aromatic rings participating in fused aromatic systems.,58,0.26126126126126126,0.025570906039547533,0.025570906039547533,3.2758620689655173,1.8937532638311363,2500;2611;2625;2663;2693;2710;2772;2804;2907;2995
false_positive,polycyclic_alert_present,1 if a PAH or hetero-PAH alert is present.,54,0.24324324324324326,0.026445897290281344,0.026445897290281344,1.0,2.54186676230248,2500;2611;2625;2663;2693;2710;2772;2804;2907;2994
false_positive,logp,Wildman-Crippen logP kept as a continuous Ames-related descriptor.,49,0.22072072072072071,0.01048919544031529,0.01048919544031529,1.666970612244898,-0.35938566160824953,0;4;10;40;41;67;103;154;188;271
false_positive,rotatable_bonds,Rotatable bond count.,44,0.1981981981981982,0.009467782215835163,0.009467782215835163,0.7045454545454546,-0.6361197765492282,154;257;276;622;781;1034;1075;1145;1289;1393
false_positive,halogen_atom_count,Total halogen atom count.,43,0.19369369369369369,0.016201695045821255,0.016201695045821255,1.4883720930232558,0.8332364474480731,10;136;177;188;215;271;914;1034;1145;1286
false_positive,carbon_atom_count,Total carbon atom count.,41,0.18468468468468469,0.02059376043283326,0.02059376043283326,5.463414634146342,-0.9186960105270257,271;392;414;974;1145;1286;1289;1307;1351;1393
false_positive,oxygen_nitrogen_count,Count of O and N atoms.,41,0.18468468468468469,0.014939797952212027,0.014939797952212027,6.219512195121951,1.026935528162663,0;4;70;102;136;161;241;257;276;293
false_positive,aliphatic_ring_count,Aliphatic ring count.,38,0.17117117117117117,0.015184560868000838,0.015184560868000838,1.4210526315789473,1.1169976626247782,2531;2606;2625;2738;2772;2877;3015;3258;3298;3304
false_positive,aromatic_amine_present,1 if a primary or secondary aromatic amine alert is present.,38,0.17117117117117117,0.012572649426531125,0.012572649426531125,1.0,2.229489357837295,40;41;67;70;103;136;154;191;271;273
false_positive,tpsa,Topological polar surface area.,34,0.15315315315315314,0.011593983479911512,0.011593983479911512,50.614705882352936,-0.06540707442308231,4;40;191;271;273;456;505;514;765;974
false_positive,heteroatom_count,Total heteroatom count.,34,0.15315315315315314,0.01104637282470478,0.01104637282470478,5.4411764705882355,0.4417898396459756,4;40;226;257;271;273;505;514;601;765
false_positive,aromatic_amine_count,Count of primary or secondary aromatic amine nitrogens.,30,0.13513513513513514,0.012874854596915935,0.012874854596915935,1.4333333333333333,2.4029020987261114,40;41;67;103;154;161;191;271;273;505
false_positive,heavy_atom_count,Heavy atom count.,29,0.13063063063063063,0.00986181848566785,0.00986181848566785,10.620689655172415,-0.6766256101621987,226;781;858;887;1307;1461;1581;1585;1588;1846
false_positive,alkyl_halide_count,Count of non-aromatic sp3 carbon-halogen alkylating motifs.,28,0.12612612612612611,0.018807642761391973,0.018807642761391973,1.6785714285714286,1.5155161126922503,1145;1286;1307;1351;1456;1461;1581;1585;1588;1815
false_positive,alkyl_halide_present,1 if an alkyl halide alert is present.,28,0.12612612612612611,0.012466134868267609,0.012466134868267609,1.0,2.921101336934051,1145;1286;1307;1351;1456;1461;1581;1585;1588;1815
false_positive,pah_system_count,Count of fused aromatic hydrocarbon systems with at least three aromatic rings.,26,0.11711711711711711,0.026303596847339662,0.026303596847339662,1.0,3.309878263266953,2663;2693;2710;2772;2907;2994;2995;3024;3048;3053
false_positive,total_hbond_donors_acceptors,HBD + HBA total.,26,0.11711711711711711,0.013224451150264169,0.013224451150264169,3.3461538461538463,-0.23006901768234517,40;41;154;271;273;505;512;514;601;670
false_positive,pah_present,1 if a 3+ fused-ring polycyclic aromatic hydrocarbon alert is present.,25,0.11261261261261261,0.01862027355186212,0.01862027355186212,1.0,3.309878263266953,2663;2693;2710;2772;2907;2994;2995;3024;3048;3053
false_positive,molar_refractivity,Wildman-Crippen molar refractivity.,19,0.08558558558558559,0.009119881867086494,0.009119881867086494,54.40737368421055,-0.24993343770631035,41;154;622;765;781;974;1289;1932;2411;2611
false_positive,quinone_present,1 if a quinone-like alert is present.,15,0.06756756756756757,0.027811299261074885,0.027811299261074885,1.0,5.876348230956749,3258;3298;3304;3317;3320;3323;3326;3329;3337;3340
false_positive,quinone_ring_count,Count of ortho- or para-quinone ring alerts.,15,0.06756756756756757,0.023087028619086132,0.023087028619086132,1.0,5.442240212193073,3258;3298;3304;3317;3320;3323;3326;3329;3337;3340
false_positive,epoxide_ring_count,Count of epoxide-like three-membered O-containing rings.,11,0.04954954954954955,0.015574678121721898,0.015574678121721898,1.0,4.585478961566084,2606;2625;2738;2877;3015;3516;3597;3777;5065;5067
false_positive,aromatic_n_heterocycle_ring_count,Count of aromatic rings containing at least one nitrogen atom.,10,0.04504504504504504,0.007458726108550674,0.007458726108550674,0.4,0.39750540035181164,41;271;505;2427;4440;4740;4802;4815;4818;4845
false_positive,epoxide_present,1 if an epoxide alert is present.,8,0.036036036036036036,0.017240981254033158,0.017240981254033158,1.0,5.358493285653874,2606;2738;2877;3015;3516;3597;5067;5074
false_positive,n_nitroso_present,1 if an N-nitroso alert is present.,6,0.02702702702702703,0.05457284043460772,0.05457284043460772,1.0,5.962713881659288,392;514;601;835;887;3957
false_positive,n_nitroso_count,Count of conservative N-nitroso alerts (R2N-N=O).,6,0.02702702702702703,0.032998728120086286,0.032998728120086286,1.0,5.493784903315029,392;514;601;835;887;3957
false_positive,azo_linkage_count,Count of azo linkage alerts (R-N=N-R).,4,0.018018018018018018,0.009118149434431897,0.009118149434431897,1.5,8.046076506444848,2427;3761;4571;4740
false_positive,hetero_pah_present,1 if a 3+ fused-ring hetero-polyaromatic alert is present.,4,0.018018018018018018,0.007071402664247281,0.007071402664247281,1.0,4.341388746703063,3946;4210;4478;4942
false_positive,azo_linkage_present,1 if an azo linkage alert is present.,3,0.013513513513513514,0.009585663923754888,0.009585663923754888,1.0,6.375542407011857,2427;2445;2459
false_positive,hetero_pah_system_count,Count of fused aromatic heteroatom-containing systems with at least three aromatic rings.,1,0.0045045045045045045,0.0061833795859097965,0.0061833795859097965,1.0,4.341388746703063,4210
