sample_index,smiles,y_true,total_seed_count,error_count,error_rate,wrong_seed_list,mean_prob_1_across_seeds,error_type,explanation_seed,explanation_bundle_path,explanation_bundle_valid_macro_f1,explanation_bundle_valid_roc_auc,selected_wrong_prediction,selected_wrong_prob_1
95,CNC(C)C(=O)c1ccc(OC)cc1,0,5,5,1.0,0;1;2;3;4,0.631842918327313,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.6132006367621169
97,CCOc1ccc(NC(C)=O)cc1,0,5,5,1.0,0;1;2;3;4,0.6203688181891862,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.6222944018623271
115,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,1,5,5,1.0,0;1;2;3;4,0.4616479255254545,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4669077639516188
123,[N-]=[N+]=NCC(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,1,5,5,1.0,0;1;2;3;4,0.3107047617366624,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3190078095651696
134,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,1,5,5,1.0,0;1;2;3;4,0.368440609083167,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3801048529238636
155,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,0,5,5,1.0,0;1;2;3;4,0.5473253877180523,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.5428723157035992
156,CC(=O)OCC(=O)OCC/C(SC(=O)c1ccco1)=C(/C)N(C=O)Cc1cnc(C)nc1N,1,5,5,1.0,0;1;2;3;4,0.3373145606094157,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3515207373231582
159,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0,5,5,1.0,0;1;2;3;4,0.6815063133431248,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.6839637405381855
164,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,0,5,5,1.0,0;1;2;3;4,0.652123580374968,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.6542217751217347
169,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,1,5,5,1.0,0;1;2;3;4,0.3155918800922214,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3115202290548394
171,CCCCN1C(=O)C2C(=O)N(CCCCN3CCN(c4ccccc4OC)CC3)C(=O)C(C1=O)C2(C)C,1,5,5,1.0,0;1;2;3;4,0.3161427556284089,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.288972772117632
185,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,1,5,5,1.0,0;1;2;3;4,0.24973168615241548,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.2438470305169834
191,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,1,5,5,1.0,0;1;2;3;4,0.0542115318457973,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.0550115989014032
202,O=C1C(O)=C(O)OC1C(O)CO,1,5,5,1.0,0;1;2;3;4,0.2839253464720379,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3170040369601231
216,CN(C)CCC(c1ccccc1)c1ccccn1,0,5,5,1.0,0;1;2;3;4,0.7658994719148932,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.7605779972693294
224,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-],1,5,5,1.0,0;1;2;3;4,0.13078114837295485,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.115065669622172
249,CN(C)N/N=C1/N=CN=C1C(N)=O,1,5,5,1.0,0;1;2;3;4,0.4578114906046437,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4515280854505776
251,CC(=O)OCC/C(SC(C)=O)=C(/C)N(C=O)Cc1cnc(C)nc1N,1,5,5,1.0,0;1;2;3;4,0.4069429664919123,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.427838274376599
252,CCOC(=O)OCC/C(SC(=O)OCC)=C(\C)N(C=O)Cc1cnc(C)nc1N,1,5,5,1.0,0;1;2;3;4,0.3775076364761134,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3900449966016926
270,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,0,5,5,1.0,0;1;2;3;4,0.5351950083525915,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.5188666438868234
272,CN(C(=O)Cc1ccccc1N)[C@@H](CN1CC[C@@H](O)C1)c1ccccc1,0,5,5,1.0,0;1;2;3;4,0.5527463117610059,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.5596253850946464
273,O=C(CN1CCCC1=O)NNC(=O)CN1CCCC1=O,1,5,5,1.0,0;1;2;3;4,0.482705709249137,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4872891330983551
287,OC1OC(COCCOC(O)C(Cl)(Cl)Cl)C(OC2OC(COCCOCCOC(O)C(Cl)(Cl)Cl)CC(OC(O)C(Cl)(Cl)Cl)C2O)C(OCCOCCOC(O)C(Cl)(Cl)Cl)C1O,1,5,5,1.0,0;1;2;3;4,0.16892054489019465,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.1816501372225236
288,CN(C)[C@@H]1C(=O)/C(=C(/O)NCN2CCCC2)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,1,5,5,1.0,0;1;2;3;4,0.084457133616921,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.0833166678291259
293,CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,0,5,5,1.0,0;1;2;3;4,0.5587245834224441,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.5578271215477822
297,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,1,5,5,1.0,0;1;2;3;4,0.39332874538705753,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3906315207291428
298,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1,5,5,1.0,0;1;2;3;4,0.28882943073783596,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3159743180535618
299,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1,5,5,1.0,0;1;2;3;4,0.28882943073783596,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3159743180535618
346,CCC1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O,1,5,5,1.0,0;1;2;3;4,0.44954251403982165,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4270015628562238
355,Cc1c[nH+][o+]c(C([NH])CC(C)C(C)(C)N(C(C)(C)C)C(C)(N)N)c1[O-],1,5,5,1.0,0;1;2;3;4,0.37082855352955246,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3621841229088801
356,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,0,5,5,1.0,0;1;2;3;4,0.6106454103830155,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.6252614391320368
364,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,1,5,5,1.0,0;1;2;3;4,0.4227145833537607,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4594012335377664
377,OCc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1,5,5,1.0,0;1;2;3;4,0.3062961911982725,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3026722214934562
393,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,1,5,5,1.0,0;1;2;3;4,0.08062939819099464,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.0872709748875252
396,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1,5,5,1.0,0;1;2;3;4,0.4741000841608886,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4860742766096436
415,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,1,5,5,1.0,0;1;2;3;4,0.06057936350933892,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.0612820369463398
431,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0,5,5,1.0,0;1;2;3;4,0.5988869290378169,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.5984667243962207
442,O=C(O)CCCCCC[NH2+]C1c2ccccc2CCc2ccccc21,1,5,5,1.0,0;1;2;3;4,0.419023023418179,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4367910621158054
480,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,1,5,5,1.0,0;1;2;3;4,0.44154100002115,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4605571152434866
489,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)[O-],1,5,5,1.0,0;1;2;3;4,0.4282158214524793,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4392810212712314
523,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)O)[C@@]2(C)C=CC(=O)C=C12,1,5,5,1.0,0;1;2;3;4,0.4376641100609163,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4278407556972489
539,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0,5,5,1.0,0;1;2;3;4,0.5831378085954797,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.5942202312249506
541,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2[C@H]1CN1CC[C@@H](O)C1,0,5,5,1.0,0;1;2;3;4,0.6130016304915291,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.6224116749326601
551,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1,5,5,1.0,0;1;2;3;4,0.22897703837760716,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.227221901230033
555,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1,5,5,1.0,0;1;2;3;4,0.366035394125712,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.354675632296703
556,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1,5,5,1.0,0;1;2;3;4,0.38520102010920926,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3694811613156444
557,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccc(Cl)cc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1,5,5,1.0,0;1;2;3;4,0.3816050468811605,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3604126944974413
580,NC(N)=NCCN1CCCCCCC1,0,5,5,1.0,0;1;2;3;4,0.5414832626637207,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.5355488307444254
583,CC(NCCn1cnc2c1c(=O)n(C)c(=O)n2C)C(O)c1ccccc1,1,5,5,1.0,0;1;2;3;4,0.35576583440344856,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3807031403899098
662,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,1,5,5,1.0,0;1;2;3;4,0.4293287034433866,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4269299944868899
668,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,1,5,5,1.0,0;1;2;3;4,0.33726281724948687,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3423484663530892
671,NNc1nncc2ccccc12,0,5,5,1.0,0;1;2;3;4,0.520013303170154,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.518335150559041
672,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,1,5,5,1.0,0;1;2;3;4,0.1007599205347673,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.1032169173938837
692,Nc1[nH]c(=O)ncc1F,1,5,5,1.0,0;1;2;3;4,0.4063869069285496,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.42586639662527
730,CC(CN(C)C)OC(C)(c1ccccc1)c1ccc(Cl)cc1,0,5,5,1.0,0;1;2;3;4,0.7165799576210967,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.7114547270607664
735,O=C(O)CCCCC1SCC2NC(=O)NC21,1,5,5,1.0,0;1;2;3;4,0.3475792995269777,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3517014061557392
737,COc1cc([C@@H]2c3cc4c(cc3[C@@H](OC3OC5COC(c6cccs6)OC5C(O)C3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,1,5,5,1.0,0;1;2;3;4,0.2228049001622454,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.2258108434408979
757,CCn1nnn(CCN2CC[C@H](N(C(=O)COC)c3ccccc3F)[C@H](C)C2)c1=O,1,5,5,1.0,0;1;2;3;4,0.4701996144847097,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4713442558154322
775,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2,1,5,5,1.0,0;1;2;3;4,0.3645631628076265,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3659344178889473
791,Cc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O,1,5,5,1.0,0;1;2;3;4,0.4829439605197189,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4876737926075942
792,O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,1,5,5,1.0,0;1;2;3;4,0.2898368924298454,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.2973293692698673
825,COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1Cc1ccc(F)cc1,1,5,5,1.0,0;1;2;3;4,0.32922238687592775,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3335410559007571
837,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,1,5,5,1.0,0;1;2;3;4,0.1876626540506579,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.1792000579010308
871,CCn1cc(C(=O)O)c(=O)c2ccc(Cc3ccccc3)nc21,1,5,5,1.0,0;1;2;3;4,0.40152121185837136,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4426896195924013
878,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,0,5,5,1.0,0;1;2;3;4,0.5150619592514729,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.5048927298757785
892,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,1,5,5,1.0,0;1;2;3;4,0.26544366456303714,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.2572823203210598
894,CN=C(NC#N)NCCSCc1csc(N=C(N)N)n1,1,5,5,1.0,0;1;2;3;4,0.2715860465095124,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.2596220975460997
900,O=c1ccc2ccccc2o1,0,5,5,1.0,0;1;2;3;4,0.6181015601523765,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.6270135118927311
902,C/C(=C(\CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,1,5,5,1.0,0;1;2;3;4,0.3901601541325818,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4138394117948857
903,O=c1[nH]c2cc(Cl)c(Cl)c([N+](=O)[O-])c2[nH]c1=O,1,5,5,1.0,0;1;2;3;4,0.29047459755759963,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.2946736430116931
911,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,1,5,5,1.0,0;1;2;3;4,0.3793626655729617,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3912628755041205
