sample_index,smiles,y_true,total_seed_count,error_count,error_rate,wrong_seed_list,mean_prob_1_across_seeds,error_type,explanation_seed,explanation_bundle_path,explanation_bundle_valid_macro_f1,explanation_bundle_valid_roc_auc,selected_wrong_prediction,selected_wrong_prob_1
269,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,0,5,5,1.0,0;1;2;3;4,0.534539887235189,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5122868806990747
279,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,1,5,5,1.0,0;1;2;3;4,0.47008132055939605,false_negative,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,0,0.4683338805451122
284,NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,0,5,5,1.0,0;1;2;3;4,0.5272027681761686,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5244429168657333
292,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,0,5,5,1.0,0;1;2;3;4,0.5514970106191057,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5263597457224218
294,CN(C)CC/C=C1\c2ccccc2COc2ccccc21,0,5,5,1.0,0;1;2;3;4,0.5323735697972061,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5054756808172203
296,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,0,5,5,1.0,0;1;2;3;4,0.5859188541207219,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5692134887933635
301,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,0,5,5,1.0,0;1;2;3;4,0.53916824164725,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5394392059129431
302,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,0,5,5,1.0,0;1;2;3;4,0.5427252242688597,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5289675036895719
314,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,0,5,5,1.0,0;1;2;3;4,0.5876553099973773,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5909158428622641
323,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,0,5,5,1.0,0;1;2;3;4,0.5588575191203764,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.572876104396482
330,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,1,5,5,1.0,0;1;2;3;4,0.46555818525367076,false_negative,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,0,0.4702840579073787
350,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,1,5,5,1.0,0;1;2;3;4,0.44640673673329456,false_negative,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,0,0.430821229087388
357,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,1,5,5,1.0,0;1;2;3;4,0.37804415662097995,false_negative,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,0,0.3867770872617248
372,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,5,5,1.0,0;1;2;3;4,0.5571919741564162,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5561886806324396
374,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,5,5,1.0,0;1;2;3;4,0.5243495935081286,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5207251223987042
375,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,5,5,1.0,0;1;2;3;4,0.5202547453094455,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5042917615579869
376,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,5,5,1.0,0;1;2;3;4,0.5273436491454084,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5164980363214933
383,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,5,5,1.0,0;1;2;3;4,0.5315849268776742,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5162083875722057
392,N[C@@H]1CONC1=O,1,5,5,1.0,0;1;2;3;4,0.46992307052157767,false_negative,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,0,0.4631980527949599
411,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,0,5,5,1.0,0;1;2;3;4,0.5566147082007626,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5258465283746105
413,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1,5,5,1.0,0;1;2;3;4,0.4245006773705933,false_negative,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,0,0.4121523116529781
421,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,0,5,5,1.0,0;1;2;3;4,0.5247954825964294,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5344712488545738
428,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,0,5,5,1.0,0;1;2;3;4,0.5569155167305895,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.540145373102947
462,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,0,5,5,1.0,0;1;2;3;4,0.5390933136071896,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5247867155776551
471,CCCN(CCC)CCc1cccc2c1CC(=O)N2,0,5,5,1.0,0;1;2;3;4,0.5616713285368067,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5534428845665095
482,CNCC[C@@H](Oc1cccc2ccccc12)c1cccs1,0,5,5,1.0,0;1;2;3;4,0.520753274101029,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5180669359214726
486,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,0,5,5,1.0,0;1;2;3;4,0.5392118919141122,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5554260772838308
498,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,0,5,5,1.0,0;1;2;3;4,0.6428314529367405,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.6400269099133563
509,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,1,5,5,1.0,0;1;2;3;4,0.4118366216016482,false_negative,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,0,0.3867152221443796
556,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,1,5,5,1.0,0;1;2;3;4,0.4498579271754237,false_negative,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,0,0.45954176869364
560,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0,5,5,1.0,0;1;2;3;4,0.5537373888186657,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5337155736196191
564,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,0,5,5,1.0,0;1;2;3;4,0.5815447573099328,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5651905776496181
593,CN(C)CCN(Cc1cccs1)c1ccccn1,0,5,5,1.0,0;1;2;3;4,0.5169984057858974,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.518159808028874
611,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,0,5,5,1.0,0;1;2;3;4,0.5778323565713377,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5741082200838666
614,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,0,5,5,1.0,0;1;2;3;4,0.6098677308255647,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5734248187593336
619,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,0,5,5,1.0,0;1;2;3;4,0.5577368190656585,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5488249081614954
622,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,0,5,5,1.0,0;1;2;3;4,0.5728317902668262,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5325660601309512
639,CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,0,5,5,1.0,0;1;2;3;4,0.5868879583487286,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5734161428637217
659,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,0,5,5,1.0,0;1;2;3;4,0.5323135311933193,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.530484546422828
664,CC(CNC1CCCCC1)OC(=O)c1ccccc1,0,5,5,1.0,0;1;2;3;4,0.6523656321294168,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.6531959197453081
667,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,0,5,5,1.0,0;1;2;3;4,0.5738264383058092,false_positive,3,checkpoints/forest/TDC__SARSCoV2_Vitro_Touret/galactica-6.7b__sarscov2_vitro_touret__synthesize__seed_3.joblib,0.6846590909090908,0.7852328431372549,1,0.5547720662357909
