error_type,feature_name,feature_description,sample_count,affected_fraction,mean_harmful_shap_value,mean_abs_harmful_shap_value,mean_raw_value,mean_model_input_value,example_sample_indices
false_negative,ring_count,Total ring count.,26,0.5306122448979592,0.005136865474903964,0.005136865474903964,1.5769230769230769,-0.746998271167188,2;4;9;12;15;26;28;44;47;48
false_negative,mol_weight,Molecular weight (Descriptors.MolWt).,23,0.46938775510204084,0.018833294417477057,0.018833294417477057,186.81786956521736,-0.97973316743393,2;4;12;15;28;47;62;74;75;80
false_negative,cyp3a4_primary_rule_pass_count,"Count of passed primary CYP3A4 heuristic checks across size, lipophilicity, polarity, flexibility, aromaticity, heterocycles, charge, and steroid-like penalties.",22,0.4489795918367347,0.006528345103410179,0.006528345103410179,4.954545454545454,-0.9446233775907928,2;12;15;28;44;47;62;74;75;161
false_negative,largest_fused_ring_system_ring_count,Number of rings in the largest fused ring system.,22,0.4489795918367347,0.005995034600135557,0.005995034600135557,0.0,-0.8146675917448921,4;9;12;15;26;28;44;48;95;166
false_negative,exact_mol_weight,Exact molecular weight (Descriptors.ExactMolWt).,20,0.40816326530612246,0.020018360804978902,0.020018360804978902,176.90980605800002,-1.0399668799028885,2;4;12;15;28;62;74;75;80;104
false_negative,heteroatom_count,Total heteroatom count.,20,0.40816326530612246,0.007655235876904315,0.007655235876904315,2.9,-0.9061702223775793,2;4;9;12;15;28;75;80;95;104
false_negative,logp_gt_3,Rule flag: logP > 3.,19,0.3877551020408163,0.004917758468734974,0.004917758468734974,0.0,-0.8862508747678729,2;4;12;28;44;47;74;80;166;178
false_negative,acid_deprotonated_fraction_ph74,Estimated deprotonated fraction for the dominant acidic site at pH 7.4.,17,0.3469387755102041,0.02478058123402341,0.02478058123402341,0.9146471375368416,1.963810619361149,4;9;12;58;98;104;115;153;166;232
false_negative,fused_ring_count,Count of rings participating in fused ring systems.,17,0.3469387755102041,0.004972520044720116,0.004972520044720116,0.0,-0.7801331697062519,4;9;15;26;44;48;74;95;166;199
false_negative,net_charge_proxy_ph74,Base protonation minus acid deprotonation proxy at pH 7.4.,14,0.2857142857142857,0.007997759875405306,0.007997759875405306,-0.1825600711170368,-0.5570417310648254,58;98;115;120;122;166;232;263;296;361
false_negative,fraction_csp3,Fraction of sp3 carbons.,13,0.2653061224489796,0.00834826116228244,0.00834826116228244,0.07314834288518499,-1.4091925581001485,2;58;80;104;115;178;293;296;359;381
false_negative,planarity_proxy_score,Aromatic atom fraction minus fractionCSP3 as a simple flatness proxy.,13,0.2653061224489796,0.0073074582494060125,0.0073074582494060125,0.5001990127733318,1.1216785139208827,2;12;58;104;115;153;178;293;296;305
false_negative,neutral_or_weak_base_profile,1 if the molecule appears neutral or at most weakly basic rather than strongly acidic or permanently cationic.,11,0.22448979591836735,0.006082033864357337,0.006082033864357337,0.0,-1.6885614200915187,58;98;115;153;166;199;296;390;401;452
false_negative,tpsa,Topological polar surface area.,9,0.1836734693877551,0.006273336725624209,0.006273336725624209,29.15666666666667,-0.8515548008652101,12;75;95;120;232;260;343;361;441
false_negative,base_protonated_fraction_ph74,Estimated protonated fraction for the dominant basic site at pH 7.4.,8,0.16326530612244897,0.007920378684178053,0.007920378684178053,0.886641296746832,1.2099373688419879,26;48;95;120;122;199;361;441
false_negative,oxygen_nitrogen_count,Count of O and N atoms.,8,0.16326530612244897,0.00585668377029617,0.00585668377029617,1.625,-1.0691260994471445,15;74;75;80;120;199;343;441
false_negative,ring_to_rotatable_ratio,"Ring count divided by max(rotatable bonds, 1) as a semi-rigidity proxy.",7,0.14285714285714285,0.006767100606216561,0.006767100606216561,0.5680272108843537,-0.4110102807448706,26;48;98;115;178;285;441
false_negative,primary_amine_count,Count of primary amine motifs excluding amide-like nitrogens.,7,0.14285714285714285,0.0049661514910145,0.0049661514910145,1.2857142857142858,3.7980744330299943,48;122;166;178;269;415;464
false_negative,large_flexible_scaffold_present,Heuristic flag for a relatively large and flexible scaffold using MW > 350 and rotatable bonds > 6.,5,0.10204081632653061,0.004380816909526136,0.004380816909526136,0.0,-0.5026809843658407,15;44;343;359;441
false_negative,aromatic_atom_fraction,Fraction of heavy atoms that are aromatic.,3,0.061224489795918366,0.00695493671573437,0.00695493671573437,0.7100706311232626,1.3203346584884803,104;122;381
false_negative,num_basic_sites,Number of predicted basic sites from the MolGpKa helper.,3,0.061224489795918366,0.005515961468083055,0.005515961468083055,2.3333333333333335,0.66976411510546,120;343;441
false_negative,aliphatic_ring_count,Aliphatic ring count.,2,0.04081632653061224,0.0050270547454724,0.0050270547454724,1.0,-0.09955714951121787,263;434
false_negative,rotatable_bonds,Rotatable bond count.,1,0.02040816326530612,0.007251335962508463,0.007251335962508463,6.0,0.4179482746256906,441
false_negative,aromatic_ring_count_ge_2,Rule flag: aromatic ring count >= 2.,1,0.02040816326530612,0.005541584838167966,0.005541584838167966,0.0,-1.0898593612159537,26
false_negative,hbd,Hydrogen bond donor count.,1,0.02040816326530612,0.005203062950737762,0.005203062950737762,2.0,0.43269453020032794,26
false_negative,aromatic_ring_count,Aromatic ring count.,1,0.02040816326530612,0.00512817782847374,0.00512817782847374,1.0,-0.5976998849472928,26
false_positive,exact_mol_weight,Exact molecular weight (Descriptors.ExactMolWt).,45,0.8490566037735849,0.00838807589934503,0.00838807589934503,449.39124948626664,0.6668357398423215,67;91;100;107;124;136;144;147;151;155
false_positive,carbon_atom_count,Carbon atom count.,44,0.8301886792452831,0.012597344373688995,0.012597344373688995,25.363636363636363,0.798521286293326,91;100;107;124;135;136;147;151;155;156
false_positive,estimated_logd_ph74,Estimated logD at pH 7.4 from logP and neutral fraction.,43,0.8113207547169812,0.02829300787859664,0.02829300787859664,3.608826057375092,0.9270843235887397,67;71;73;91;100;107;124;135;136;142
false_positive,molar_refractivity,Wildman-Crippen molar refractivity.,43,0.8113207547169812,0.010407891141779578,0.010407891141779578,124.51207674418593,0.7417911961112037,67;91;100;107;124;135;136;147;151;156
false_positive,acid_deprotonated_fraction_ph74,Estimated deprotonated fraction for the dominant acidic site at pH 7.4.,42,0.7924528301886793,0.009109600817478945,0.009109600817478945,2.5830770323137413e-05,-0.49572325096154984,67;71;73;91;100;107;124;135;136;142
false_positive,logp,Wildman-Crippen logP.,41,0.7735849056603774,0.01604591425526271,0.01604591425526271,4.358579512195125,0.9002236988339779,67;91;107;124;135;136;142;144;147;155
false_positive,mol_weight,Molecular weight (Descriptors.MolWt).,41,0.7735849056603774,0.010308443616021859,0.010308443616021859,471.67463414634165,0.8033583665254428,100;107;124;135;136;147;151;155;156;169
false_positive,labute_asa,Labute approximate surface area as a stable size or volume proxy.,33,0.6226415094339622,0.014216185168370003,0.014216185168370003,209.35759289913025,0.9812460778739295,100;107;124;136;147;151;155;156;169;212
false_positive,heavy_atom_count,Heavy atom count.,30,0.5660377358490566,0.010130621873032207,0.010130621873032207,36.56666666666667,1.0989636719513876,100;107;147;151;169;189;212;214;240;241
false_positive,estimated_logd_gt_3,Rule flag: estimated logD(7.4) > 3.,25,0.4716981132075472,0.015135963069408596,0.015135963069408596,1.0,1.7470471982872922,67;91;107;124;136;147;169;212;213;226
false_positive,cyp3a4_primary_rule_pass_count,"Count of passed primary CYP3A4 heuristic checks across size, lipophilicity, polarity, flexibility, aromaticity, heterocycles, charge, and steroid-like penalties.",24,0.4528301886792453,0.008413437645780501,0.008413437645780501,9.208333333333334,1.3439804034928116,107;124;135;189;212;213;214;226;245;267
false_positive,largest_fused_ring_system_ring_count,Number of rings in the largest fused ring system.,22,0.41509433962264153,0.011101697484933571,0.011101697484933571,3.8181818181818183,1.597172387930048,100;107;124;135;136;144;169;212;213;258
false_positive,ring_count,Total ring count.,22,0.41509433962264153,0.008421524935603579,0.008421524935603579,4.7727272727272725,1.2249164203605252,100;107;135;169;212;213;226;258;267;277
false_positive,neutral_fraction_ph74,Estimated neutral fraction at pH 7.4.,21,0.39622641509433965,0.02369749766834924,0.02369749766834924,0.9976568806217123,1.156186138969285,67;71;73;91;100;136;142;144;147;155
false_positive,charged_fraction_ph74,1 - neutral_fraction_ph74.,21,0.39622641509433965,0.014997015599606317,0.014997015599606317,0.012519838056189508,-1.133588525916978,67;71;73;91;100;142;144;147;155;156
false_positive,fused_ring_count,Count of rings participating in fused ring systems.,20,0.37735849056603776,0.011049962941580038,0.011049962941580038,4.05,1.4885037042330533,100;107;124;135;136;144;169;258;267;277
false_positive,large_flexible_scaffold_present,Heuristic flag for a relatively large and flexible scaffold using MW > 350 and rotatable bonds > 6.,19,0.3584905660377358,0.009775707639574395,0.009775707639574395,1.0,1.9893332572775828,100;107;124;151;189;214;240;241;245;275
false_positive,heteroatom_count,Total heteroatom count.,18,0.33962264150943394,0.006802860347533539,0.006802860347533539,10.0,1.2102739381182974,71;73;151;155;212;213;240;241;245;249
false_positive,hba,Hydrogen bond acceptor count.,15,0.2830188679245283,0.008174326452993782,0.008174326452993782,8.0,1.1929201300849936,71;107;135;155;213;245;249;258;277;281
false_positive,net_charge_proxy_ph74,Base protonation minus acid deprotonation proxy at pH 7.4.,13,0.24528301886792453,0.006650084076891858,0.006650084076891858,0.05188346354103923,-0.193386643643138,67;71;73;91;142;155;156;169;249;313
false_positive,base_protonated_fraction_ph74,Estimated protonated fraction for the dominant basic site at pH 7.4.,13,0.24528301886792453,0.005405258652723523,0.005405258652723523,1.8364174888056992e-06,-0.8306715532761015,67;71;73;91;147;155;156;169;249;313
false_positive,ring_to_rotatable_ratio,"Ring count divided by max(rotatable bonds, 1) as a semi-rigidity proxy.",12,0.22641509433962265,0.010539146257653897,0.010539146257653897,4.194444444444445,2.611989719279997,135;136;144;169;226;289;311;313;325;373
false_positive,logp_gt_3,Rule flag: logP > 3.,12,0.22641509433962265,0.00521713504269555,0.00521713504269555,1.0,1.1283486747044624,67;91;147;240;241;272;311;313;336;377
false_positive,aliphatic_ring_count,Aliphatic ring count.,11,0.20754716981132076,0.007829518365130449,0.007829518365130449,4.454545454545454,2.223180668070661,100;136;169;258;277;289;313;373;405;412
false_positive,planarity_proxy_score,Aromatic atom fraction minus fractionCSP3 as a simple flatness proxy.,10,0.18867924528301888,0.007243122164467294,0.007243122164467294,-0.30365516473967863,-0.6100307718409587,73;107;155;249;275;277;289;299;332;435
false_positive,tpsa,Topological polar surface area.,8,0.1509433962264151,0.0065924700197352165,0.0065924700197352165,118.72,1.077643287449741,73;245;258;281;299;336;350;377
false_positive,oxygen_nitrogen_count,Count of O and N atoms.,8,0.1509433962264151,0.004965096653432404,0.004965096653432404,6.875,0.5134586848804544,71;73;155;213;245;258;267;322
false_positive,fraction_csp3,Fraction of sp3 carbons.,7,0.1320754716981132,0.007903685712648644,0.007903685712648644,0.5515007944551631,0.5133386257759578,107;136;214;275;289;332;435
false_positive,neutral_or_weak_base_profile,1 if the molecule appears neutral or at most weakly basic rather than strongly acidic or permanently cationic.,6,0.11320754716981132,0.003810165537369244,0.003810165537369244,1.0,0.592220092263982,214;240;241;289;321;325
false_positive,aromatic_ring_count_ge_3,Rule flag: aromatic ring count >= 3.,5,0.09433962264150944,0.005462840487182254,0.005462840487182254,1.0,1.976173868336168,212;226;267;322;377
false_positive,steroid_like_scaffold_present,1 if a conservative fused 6-6-6-5 steroid-like ring system is present.,4,0.07547169811320754,0.0059538371309448,0.0059538371309448,1.0,4.603311437484562,100;136;313;412
false_positive,total_hbond_donors_acceptors,HBD + HBA total.,4,0.07547169811320754,0.005313351741006947,0.005313351741006947,9.0,0.8093318276774114,71;249;336;350
false_positive,num_basic_sites,Number of predicted basic sites from the MolGpKa helper.,3,0.05660377358490566,0.006812176474445025,0.006812176474445025,1.0,-0.3518728002436213,189;270;423
false_positive,aromatic_ring_count,Aromatic ring count.,3,0.05660377358490566,0.0047477400003131595,0.0047477400003131595,3.3333333333333335,1.5831692701959608,267;322;377
false_positive,heterocycle_ring_count,Count of rings containing at least one heteroatom.,2,0.03773584905660377,0.00521859169218116,0.00521859169218116,4.5,2.805347993758111,332;373
false_positive,aromatic_atom_fraction,Fraction of heavy atoms that are aromatic.,1,0.018867924528301886,0.004911298809568236,0.004911298809568236,0.23076923076923078,-0.7425305085409679,136
