sample_index,smiles,y_true,total_seed_count,error_count,error_rate,wrong_seed_list,mean_prob_1_across_seeds,error_type,explanation_seed,explanation_bundle_path,explanation_bundle_valid_macro_f1,explanation_bundle_valid_roc_auc,selected_wrong_prediction,selected_wrong_prob_1
710,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0,5,5,1.0,0;1;2;3;4,0.5986573563501434,false_positive,0,checkpoints/forest/TDC__ClinTox/galactica-6.7b__clintox__synthesize__seed_0.joblib,0.7143083003952568,0.8759842519685039,1,0.577205156018779
722,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0,5,5,1.0,0;1;2;3;4,0.5511450401963884,false_positive,0,checkpoints/forest/TDC__ClinTox/galactica-6.7b__clintox__synthesize__seed_0.joblib,0.7143083003952568,0.8759842519685039,1,0.5562318672966415
768,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,0,5,5,1.0,0;1;2;3;4,0.6200636551101122,false_positive,0,checkpoints/forest/TDC__ClinTox/galactica-6.7b__clintox__synthesize__seed_0.joblib,0.7143083003952568,0.8759842519685039,1,0.63133750841746
807,Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2ccccc2[nH]1,0,5,5,1.0,0;1;2;3;4,0.6610203450980291,false_positive,0,checkpoints/forest/TDC__ClinTox/galactica-6.7b__clintox__synthesize__seed_0.joblib,0.7143083003952568,0.8759842519685039,1,0.6637239716262054
809,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,0,5,5,1.0,0;1;2;3;4,0.5556262150299671,false_positive,0,checkpoints/forest/TDC__ClinTox/galactica-6.7b__clintox__synthesize__seed_0.joblib,0.7143083003952568,0.8759842519685039,1,0.5031240508877303
841,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,0,5,5,1.0,0;1;2;3;4,0.5398329706055308,false_positive,0,checkpoints/forest/TDC__ClinTox/galactica-6.7b__clintox__synthesize__seed_0.joblib,0.7143083003952568,0.8759842519685039,1,0.5521948952766772
853,CN(CCOc1ccc(CC2SC(=O)[N-]C2=O)cc1)c1ccccn1,0,5,5,1.0,0;1;2;3;4,0.699817302147083,false_positive,0,checkpoints/forest/TDC__ClinTox/galactica-6.7b__clintox__synthesize__seed_0.joblib,0.7143083003952568,0.8759842519685039,1,0.6773088602197065
930,Nc1ccc(/N=N/c2ccccc2)c(N)n1,0,5,5,1.0,0;1;2;3;4,0.550955670950849,false_positive,0,checkpoints/forest/TDC__ClinTox/galactica-6.7b__clintox__synthesize__seed_0.joblib,0.7143083003952568,0.8759842519685039,1,0.5689622344554046
938,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,0,5,5,1.0,0;1;2;3;4,0.6130745011574786,false_positive,0,checkpoints/forest/TDC__ClinTox/galactica-6.7b__clintox__synthesize__seed_0.joblib,0.7143083003952568,0.8759842519685039,1,0.5962394981598911
69,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0,5,4,0.8,0;2;3;4,0.5317686573418942,false_positive,0,checkpoints/forest/TDC__ClinTox/galactica-6.7b__clintox__synthesize__seed_0.joblib,0.7143083003952568,0.8759842519685039,1,0.5239858915845804
420,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,0,5,4,0.8,0;1;2;3,0.5250523057583336,false_positive,0,checkpoints/forest/TDC__ClinTox/galactica-6.7b__clintox__synthesize__seed_0.joblib,0.7143083003952568,0.8759842519685039,1,0.5318450584913352
448,Cc1c(-c2ccccc2)oc2c(C(=O)OCC[NH+]3CCCCC3)cccc2c1=O,0,5,4,0.8,0;2;3;4,0.5220443329477278,false_positive,0,checkpoints/forest/TDC__ClinTox/galactica-6.7b__clintox__synthesize__seed_0.joblib,0.7143083003952568,0.8759842519685039,1,0.5141574707596434
538,C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c(=O)[nH]c(N)nc21,0,5,4,0.8,1;2;3;4,0.5204206707061759,false_positive,3,checkpoints/forest/TDC__ClinTox/galactica-6.7b__clintox__synthesize__seed_3.joblib,0.7143083003952568,0.8595800524934383,1,0.5431359342515623
634,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,0,5,4,0.8,0;1;3;4,0.532382621754409,false_positive,0,checkpoints/forest/TDC__ClinTox/galactica-6.7b__clintox__synthesize__seed_0.joblib,0.7143083003952568,0.8759842519685039,1,0.5293546547724107
806,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,0,5,4,0.8,1;2;3;4,0.5359550623102786,false_positive,3,checkpoints/forest/TDC__ClinTox/galactica-6.7b__clintox__synthesize__seed_3.joblib,0.7143083003952568,0.8595800524934383,1,0.5717554705016461
526,Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2,0,5,3,0.6,0;1;2,0.5118775756466171,false_positive,0,checkpoints/forest/TDC__ClinTox/galactica-6.7b__clintox__synthesize__seed_0.joblib,0.7143083003952568,0.8759842519685039,1,0.5632310678679827
808,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,0,5,3,0.6,0;1;4,0.524523434008916,false_positive,0,checkpoints/forest/TDC__ClinTox/galactica-6.7b__clintox__synthesize__seed_0.joblib,0.7143083003952568,0.8759842519685039,1,0.5108092771845312
810,COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,0,5,3,0.6,1;2;4,0.5126007519016735,false_positive,4,checkpoints/forest/TDC__ClinTox/galactica-6.7b__clintox__synthesize__seed_4.joblib,0.6923417441345728,0.8536745406824147,1,0.5229308712131577
