sample_index,smiles,y_true,total_seed_count,error_count,error_rate,wrong_seed_list,mean_prob_1_across_seeds,error_type,explanation_seed,explanation_bundle_path,explanation_bundle_valid_macro_f1,explanation_bundle_valid_roc_auc,selected_wrong_prediction,selected_wrong_prob_1
199,CN1[C@@H](CC(=O)c2ccccc2)CCC[C@@H]1C[C@H](O)c1ccccc1,0,5,5,1.0,0;1;2;3;4,0.6320010674802705,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.6332169721269117
202,COc1cc2c(cc1O)[C@@H]1Cc3ccc(OC)c(O)c3CN1CC2,1,5,5,1.0,0;1;2;3;4,0.32985732269495627,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.3318989348517943
206,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0,5,5,1.0,0;1;2;3;4,0.6624807151739358,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.6682712266405736
218,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,0,5,5,1.0,0;1;2;3;4,0.6919918846751394,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.7048959034531884
219,O=C(CCc1ccccc1)OCCN1CCN(CCOC(=O)CCc2ccccc2)CC1,0,5,5,1.0,0;1;2;3;4,0.5621786584442411,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.5546971365551551
229,CNCCCC12CCC(c3ccccc31)c1ccccc12,1,5,5,1.0,0;1;2;3;4,0.41951743924742263,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.4236088073776163
232,CCC[C@@H]1C[C@H](C(=O)N[C@H]([C@@H]2O[C@@H](SC)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](C)Cl)N(C)C1,1,5,5,1.0,0;1;2;3;4,0.23653834325439488,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.2444292381768099
238,CC(C)[C@H](Nc1ccc(C(F)(F)F)cc1Cl)C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1,0,5,5,1.0,0;1;2;3;4,0.8056767694181459,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.8084866813410682
249,C[C@]12CC(=O)[C@@H]3[C@@H](CCC4=CC(=O)CC[C@H]43)[C@H]1CC[C@@]2(O)C(=O)CO,1,5,5,1.0,0;1;2;3;4,0.18672555052307763,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.1845744819800539
294,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,1,5,5,1.0,0;1;2;3;4,0.4781372998442782,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.4846747631317442
300,CC[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0,5,5,1.0,0;1;2;3;4,0.6880127961707443,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.6889724835044718
304,CCCNC[C@@H](O)c1oc2ccccc2c1CC,1,5,5,1.0,0;1;2;3;4,0.21698265891947574,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.2211360517517765
399,Clc1ccc(CS[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0,5,5,1.0,0;1;2;3;4,0.5361911821651263,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.5404948265563195
407,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,0,5,5,1.0,0;1;2;3;4,0.6125993675790973,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.6192761877911355
418,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,1,5,5,1.0,0;1;2;3;4,0.18011557779659138,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.1808725740502442
429,CC1(C)O[C@@H]2C[C@@H]3[C@H]4CCC5=CC(=O)CC[C@@]5(C)[C@@]4(F)[C@@H](O)C[C@@]3(C)[C@]2(C(=O)CCl)O1,0,5,5,1.0,0;1;2;3;4,0.5513010052269494,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.5682830280857333
433,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,1,5,5,1.0,0;1;2;3;4,0.4779561144529672,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.4730238199172363
435,Cc1c(C(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1C[C@@H](O)CNC(C)(C)C,0,5,5,1.0,0;1;2;3;4,0.5739554855920703,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.5818019692735462
436,Cc1c(C(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1C[C@@H](O)CNC(C)C,0,5,5,1.0,0;1;2;3;4,0.5667777711363386,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.570048009861068
446,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,0,5,5,1.0,0;1;2;3;4,0.5464415368605404,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.5349960682846673
447,CC[C@H](C1=C([C@H](CC)c2ccccc2)OCCCN2CCN(CCCO1)CC2)c1ccccc1,0,5,5,1.0,0;1;2;3;4,0.6956485230078788,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.6928670190222612
462,CN(C)C[C@H](O)COc1ccccc1C(=O)CCc1ccccc1,1,5,5,1.0,0;1;2;3;4,0.4648388890480074,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.4755621918272579
468,CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@@H](C(=O)OC)[C@@H]2OC)cc1OC,0,5,5,1.0,0;1;2;3;4,0.74954277549267,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.7486808176642146
476,COc1cc2c(cc1OC)[C@H](CCCC[C@H]1NCCc3cc(OC)c(OC)cc31)NCC2,0,5,5,1.0,0;1;2;3;4,0.6848084185739493,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.6915323866840504
480,C[C@@H]1CC[C@@H]2[C@@H](C)[C@@H]3CC[C@@]4(O)[C@@H](C[C@@H]5[C@@H]4CC(=O)[C@@H]4CC(=O)CC[C@@]54C)[C@H]3CN2C1,0,5,5,1.0,0;1;2;3;4,0.5903979320456861,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.599787667462952
487,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,0,5,5,1.0,0;1;2;3;4,0.7521083575515389,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.7569363356548119
517,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,0,5,5,1.0,0;1;2;3;4,0.5303615331267669,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.5152678649653835
531,C[C@@]12CC[C@@H]3C(CCC4=CC(=O)CC[C@]43C)[C@H]1CC[C@H]2O,1,5,5,1.0,0;1;2;3;4,0.2355848368965356,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.2328429485079043
542,CC1=c2[nH]c3c(c2CCN1)C=CC(=O)C=3,1,5,5,1.0,0;1;2;3;4,0.19307505886218115,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.1962140681366091
543,C[C@@H](Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,0,5,5,1.0,0;1;2;3;4,0.7491629051765598,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.7487798393457407
547,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,1,5,5,1.0,0;1;2;3;4,0.26001566115752206,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.2540283070730456
577,CN(C)Cc1c[nH]c2ccccc12,1,5,5,1.0,0;1;2;3;4,0.19258189780972362,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.1909952614969226
583,CCN(CC)C[C@@H](O)COc1ccccc1C(=O)c1ccccc1,1,5,5,1.0,0;1;2;3;4,0.48415706452202983,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.4948941603347057
590,N#Cc1c2n(c3c(NS(=O)(=O)Cc4ccccc4)ncnc13)CCCC2,1,5,5,1.0,0;1;2;3;4,0.439653226026062,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.4357409405973459
591,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,0,5,5,1.0,0;1;2;3;4,0.5543476214120056,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.546928748344211
599,CN(C)CC/C=C1/c2ccccc2COc2ccccc21,1,5,5,1.0,0;1;2;3;4,0.37551884671799557,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.3773772690491335
657,Nc1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,1,5,5,1.0,0;1;2;3;4,0.39755083834368715,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.3946389995698988
672,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)[C@@H](C)Cc1ccc(OC)cc1,0,5,5,1.0,0;1;2;3;4,0.7552400602285794,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.759478268929184
682,C=C1CC(=O)c2cccc(OC[C@H](O)CN3CCCCC3)c21,1,5,5,1.0,0;1;2;3;4,0.32020115257796944,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.327912693130684
718,O=c1cc(-c2ccccc2)oc2cc3c(c(O)c12)OCO3,1,5,5,1.0,0;1;2;3;4,0.2714524061976356,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.2665504619542544
719,COc1c2c(cc3oc(-c4ccccc4)cc(=O)c13)OCO2,1,5,5,1.0,0;1;2;3;4,0.30285618972144335,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.2988730127092868
731,CCCCCC[C@@H]1C(=O)O[C@@H](C)[C@@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@H]1OC(=O)CC(C)C,0,5,5,1.0,0;1;2;3;4,0.6741040799553708,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.6698038840595456
732,C[C@H](Cc1ccc(O)cc1)NC[C@H](O)c1cc(O)cc(O)c1,1,5,5,1.0,0;1;2;3;4,0.24291489392812018,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.2437898830498825
736,COc1cc(O)ccc1OCCNC[C@H](O)COc1cccc2[nH]c3ccccc3c12,0,5,5,1.0,0;1;2;3;4,0.616268120902208,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.6134820249165843
737,COc1ccc(O)cc1OCCNC[C@H](O)COc1cccc2[nH]c3ccccc3c12,0,5,5,1.0,0;1;2;3;4,0.616268120902208,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.6134820249165843
740,CC(C)[C@H](C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,0,5,5,1.0,0;1;2;3;4,0.7880998105552453,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.7885129282145286
746,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,1,5,5,1.0,0;1;2;3;4,0.18650822818919627,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.1919056145484093
747,COc1ccc(CCN(C)CCCC2(c3ccc(OC)c(OC)c3)S(=O)(=O)CCCS2(=O)=O)cc1OC,0,5,5,1.0,0;1;2;3;4,0.5931220409881292,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.6007747005782187
749,O=C(O)COCCN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,0,5,5,1.0,0;1;2;3;4,0.5727775352676965,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.5692781296343544
760,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,1,5,5,1.0,0;1;2;3;4,0.4207287781792621,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.4033107607904703
761,O=C(O)COCCOCCN1CCC(=C(c2ccccc2)c2ccccc2)CC1,0,5,5,1.0,0;1;2;3;4,0.7876410024697774,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.7959661065186155
775,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,1,5,5,1.0,0;1;2;3;4,0.43060059406716994,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.4379543556337645
785,CN1C[C@H](CO)C=C2c3cccc4[nH]cc(c34)C[C@@H]21,1,5,5,1.0,0;1;2;3;4,0.26187042043066355,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.2721300542023548
786,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1,5,5,1.0,0;1;2;3;4,0.4587302033353772,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.4648500124178708
820,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,0,5,5,1.0,0;1;2;3;4,0.5269738189539809,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.5301631973573192
821,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,0,5,5,1.0,0;1;2;3;4,0.5714336519544727,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.556984676746379
835,Cn1c2nc(Cl)nc-2c(O)n(C)c1=O,1,5,5,1.0,0;1;2;3;4,0.20153285809061666,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.2040105793497078
843,COc1cccc(CCc2ccccc2OCc2cccnc2)c1,0,5,5,1.0,0;1;2;3;4,0.6191425709198668,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.6122291483237471
129,N#Cc1c2n(c3c(NCCc4ccccc4)ncnc13)CCCC2,1,5,4,0.8,1;2;3;4,0.482070005205349,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.4829011923029212
319,C[C@H](NC1=C(O)C=C1)[C@@H](Cc1ccc(Cl)cc1)c1ccc(Cl)cc1,0,5,4,0.8,1;2;3;4,0.52035294743669,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.5306289826865711
356,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,0,5,4,0.8,0;1;2;4,0.5083680962518828,false_positive,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,1,0.5167091495212602
688,CC(C)[C@@H]1OC(=O)[C@@H](C)COC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C1=O,1,5,4,0.8,1;2;3;4,0.4834734281464684,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.4645806029615686
119,CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1,5,3,0.6,0;1;4,0.5047619124027158,false_negative,1,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_1.joblib,0.8273401826484018,0.8703277745830937,0,0.4988793452748993
471,COC(=O)N1[C@H]2C3[C@H](c4ccccc4)C4(CO)[C@@H]1C1[C@@H](c5ccccc5)C2(CO)[C@@H]3N(C(=O)OC)[C@H]14,1,5,3,0.6,1;2;4,0.49022261239357545,false_negative,2,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_2.joblib,0.8365446142907927,0.8709028177113284,0,0.4915149978946357
686,CN1CC[C@@]23c4ccccc4N[C@H]1[C@@]21CCN(C)[C@@H]3Nc2ccccc21,0,5,3,0.6,0;1;3,0.4994374061761266,false_positive,3,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_3.joblib,0.8365446142907927,0.8660149511213341,1,0.5005646308550484
772,COc1ccc(C[C@H]2c3cc(OC)c(OC)cc3CCN2C)cc1OC,0,5,3,0.6,0;1;4,0.5030224279954181,false_positive,1,checkpoints/forest/TDC__Pgp_Broccatelli/galactica-6.7b__pgp_broccatelli__synthesize__seed_1.joblib,0.8273401826484018,0.8703277745830937,1,0.50853190385535
