error_type,feature_name,feature_description,sample_count,affected_fraction,mean_harmful_shap_value,mean_abs_harmful_shap_value,mean_raw_value,mean_model_input_value,example_sample_indices
false_positive,hia_primary_rule_pass_count,"Count of passed HIA composite rules among Lipinski, Veber, Egan, Palm static, Ghose, and Veber alternative.",17,0.68,0.003642125173851388,0.003642125173851388,5.294117647058823,0.23754509163217274,32;33;38;41;89;99;133;177;195;198
false_positive,tpsa,Topological polar surface area.,10,0.4,0.007803235513045438,0.007803235513045438,52.934000000000005,-0.3593575477409809,13;38;171;195;201;213;227;238;288;295
false_positive,total_hbond_donors_acceptors,HBD + HBA total.,9,0.36,0.004446455730552871,0.004446455730552871,5.333333333333333,-0.1402529415100887,13;32;195;201;213;227;261;295;384
false_positive,mol_weight,Molecular weight (Descriptors.MolWt).,8,0.32,0.0028181114603860503,0.0028181114603860503,294.37100000000004,-0.2292239417055983,33;41;99;177;185;195;295;345
false_positive,egan_pass,Composite Egan pass flag.,7,0.28,0.0023749834041896503,0.0023749834041896503,1.0,0.29824283237320987,38;89;185;198;224;295;345
false_positive,tpsa_le_140,Rule flag: TPSA <= 140.,7,0.28,0.002355276502132614,0.002355276502132614,1.0,0.2568327484687573,38;89;185;198;224;295;345
false_positive,estimated_logd_ph74,Estimated logD at pH 7.4 from logP and neutral fraction.,6,0.24,0.0033605866329122873,0.0033605866329122873,1.058736409843264,0.07528398348153459,38;41;195;227;295;345
false_positive,veber_pass,Composite Veber pass flag.,6,0.24,0.002292090486398421,0.002292090486398421,1.0,0.2982428323732098,38;185;198;224;295;345
false_positive,estimated_logd_ph80,Estimated logD at pH 8.0 from logP and neutral fraction.,5,0.2,0.0031643063643419698,0.0031643063643419698,0.8213384630681364,-0.02473564339443483,38;41;227;295;345
false_positive,intramolecular_hbond_pair_count,Count of donor-acceptor atom pairs 4-8 bonds apart as a proxy for intramolecular H-bond potential.,4,0.16,0.003686997762085629,0.003686997762085629,3.0,-0.09394344656825143,133;261;295;345
false_positive,neutral_fraction_ph65,Estimated neutral fraction at pH 6.5.,4,0.16,0.003573194610886299,0.003573194610886299,0.2519422913949426,-0.26281975831495064,185;213;224;227
false_positive,lipinski_violation_count,Number of Lipinski cutoffs violated among MW/logP/HBD/HBA.,4,0.16,0.0022082994585462565,0.0022082994585462565,0.0,-0.33996393371737205,198;224;295;345
false_positive,charged_fraction_ph65,1 - neutral_fraction_ph65.,3,0.12,0.003914904685114382,0.003914904685114382,0.9933088076290947,0.8059871404559046,185;213;224
false_positive,net_charge_proxy_ph74,Base protonation minus acid deprotonation proxy at pH 7.4.,3,0.12,0.003345269790941917,0.003345269790941917,0.955377935875093,1.204631877343507,185;213;345
false_positive,veber_alt_pass,Veber alternative pass flag using HBD + HBA <= 12.,3,0.12,0.0021855714705813246,0.0021855714705813246,1.0,0.23415867954501798,198;224;295
false_positive,rotatable_bonds,Rotatable bond count.,2,0.08,0.0028396700594251695,0.0028396700594251695,2.5,-0.6062235760342374,33;99
false_positive,net_charge_proxy_ph65,Base protonation minus acid deprotonation proxy at pH 6.5.,1,0.04,0.0028123226348075597,0.0028123226348075597,0.9884719991858416,1.1028049432279876,213
false_positive,charged_fraction_ph80,1 - neutral_fraction_ph80.,1,0.04,0.0027589476302113825,0.0027589476302113825,0.7305675024795623,0.40584215952541147,213
false_positive,estimated_logd_ph65,Estimated logD at pH 6.5 from logP and neutral fraction.,1,0.04,0.0024500763751522992,0.0024500763751522992,0.31382311400076657,-0.15292013497208065,227
